id,source_id,source_kind,village_name,province,city,region_basis,name_en,batch,source_url,source_as_of,retrieved_at,latitude,longitude,description
1002428,2428,public,吉安市井冈山市黄坳乡黄坳村,江西,吉安,name_prefix,Ji An Shi Jing Gang Shan Shi Huang Ao Xiang Huang Ao Cun,2,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1002427,2427,public,济南市长清区万德街道马套村,山东,济南,name_prefix,Ji Nan Shi Zhang Qing Qu Wan De Jie Dao Ma Tao Cun,2,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1002426,2426,public,临沂市沂南县马牧池乡常山庄村,山东,临沂,name_prefix,Lin Yi Shi Yi Nan Xian Ma Mu Chi Xiang Chang Shan Zhuang Cun,2,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1002425,2425,public,临沂市兰陵县卞庄街道代村,山东,临沂,name_prefix,Lin Yi Shi Lan Ling Xian Bian Zhuang Jie Dao Dai Cun,2,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1002424,2424,public,临沂市蒙阴县岱崮镇笊篱坪村,山东,临沂,name_prefix,Lin Yi Shi Meng Yin Xian Dai Gu Zhen Zhao Li Ping Cun,2,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1002423,2423,public,威海市荣成市俚岛镇烟墩角村,山东,威海,name_prefix,Wei Hai Shi Rong Cheng Shi Li Dao Zhen Yan Dun Jiao Cun,2,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1002422,2422,public,临沂市平邑县地方镇九间棚村,山东,临沂,name_prefix,Lin Yi Shi Ping Yi Xian Di Fang Zhen Jiu Jian Peng Cun,2,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1002421,2421,public,威海市环翠区张村镇王家疃村,山东,威海,name_prefix,Wei Hai Shi Huan Cui Qu Zhang Cun Zhen Wang Jia Tuan Cun,2,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1002420,2420,public,潍坊市寒亭区杨家埠旅游开发区西杨家埠村,山东,潍坊,name_prefix,Wei Fang Shi Han Ting Qu Yang Jia Bu Lv You Kai Fa Qu Xi Yang Jia Bu Cun,2,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1002419,2419,public,泰安市肥城市孙伯镇五埠村,山东,泰安,name_prefix,Tai An Shi Fei Cheng Shi Sun Bo Zhen Wu Bu Cun,2,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1002418,2418,public,日照市山海天旅游度假区卧龙山街道李家台村,山东,日照,name_prefix,Ri Zhao Shi Shan Hai Tian Lv You Du Jia Qu Wo Long Shan Jie Dao Li Jia Tai Cun,2,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1002417,2417,public,临沂市沂水县院东头镇四门洞村,山东,临沂,name_prefix,Lin Yi Shi Yi Shui Xian Yuan Dong Tou Zhen Si Men Dong Cun,2,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1002416,2416,public,潍坊市临朐县五井镇隐士村,山东,潍坊,name_prefix,Wei Fang Shi Lin Qu Xian Wu Jing Zhen Yin Shi Cun,2,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1002415,2415,public,济宁市泗水县圣水峪镇东仲都村,山东,济宁,name_prefix,Ji Ning Shi Si Shui Xian Sheng Shui Yu Zhen Dong Zhong Dou Cun,2,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1002414,2414,public,滨州市滨城区里则街道西纸坊村,山东,滨州,name_prefix,Bin Zhou Shi Bin Cheng Qu Li Ze Jie Dao Xi Zhi Fang Cun,2,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1002413,2413,public,淄博市淄川区昆仑镇牛记庵村,山东,淄博,name_prefix,Zi Bo Shi Zi Chuan Qu Kun Lun Zhen Niu Ji An Cun,2,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1002412,2412,public,潍坊市坊子区坊安街道洼里村,山东,潍坊,name_prefix,Wei Fang Shi Fang Zi Qu Fang An Jie Dao Wa Li Cun,2,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1002411,2411,public,威海市文登区高村镇慈口观村,山东,威海,name_prefix,Wei Hai Shi Wen Deng Qu Gao Cun Zhen Ci Kou Guan Cun,2,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1002410,2410,public,济南市南部山区西营街道黄鹿泉村,山东,济南,name_prefix,Ji Nan Shi Nan Bu Shan Qu Xi Ying Jie Dao Huang Lu Quan Cun,2,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1002409,2409,public,菏泽市巨野县核桃园镇前王庄村,山东,菏泽,name_prefix,He Ze Shi Ju Ye Xian He Tao Yuan Zhen Qian Wang Zhuang Cun,2,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1002408,2408,public,泰安市岱岳区道朗镇东西门村,山东,泰安,name_prefix,Tai An Shi Dai Yue Qu Dao Lang Zhen Dong Xi Men Cun,2,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1002407,2407,public,青岛市崂山区沙子口街道东麦窑社区,山东,青岛,name_prefix,Qing Dao Shi Lao Shan Qu Sha Zi Kou Jie Dao Dong Mai Yao She Qu,2,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1002406,2406,public,潍坊市青州市王坟镇胡林古村,山东,潍坊,name_prefix,Wei Fang Shi Qing Zhou Shi Wang Fen Zhen Hu Lin Gu Cun,2,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1002405,2405,public,枣庄市山亭区徐庄镇葫芦套村,山东,枣庄,name_prefix,Zao Zhuang Shi Shan Ting Qu Xu Zhuang Zhen Hu Lu Tao Cun,2,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1002404,2404,public,济宁市曲阜市石门山镇石门山庄村,山东,济宁,name_prefix,Ji Ning Shi Qu Fu Shi Shi Men Shan Zhen Shi Men Shan Zhuang Cun,2,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1002403,2403,public,郑州市新密市米村镇朱家庵村,河南,郑州,name_prefix,Zheng Zhou Shi Xin Mi Shi Mi Cun Zhen Zhu Jia An Cun,2,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1002402,2402,public,信阳市罗山县铁铺镇何家冲村,河南,信阳,name_prefix,Xin Yang Shi Luo Shan Xian Tie Pu Zhen He Jia Chong Cun,2,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1002401,2401,public,商丘市民权县北关镇王公庄村,河南,商丘,name_prefix,Shang Qiu Shi Min Quan Xian Bei Guan Zhen Wang Gong Zhuang Cun,2,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1002400,2400,public,信阳市新县田铺乡田铺大塆村,河南,信阳,name_prefix,Xin Yang Shi Xin Xian Tian Pu Xiang Tian Pu Da Wan Cun,2,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1002399,2399,public,巩义市竹林镇石鼓村,河南,巩义,name_prefix,Gong Yi Shi Zhu Lin Zhen Shi Gu Cun,2,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1002398,2398,public,驻马店市遂平县嵖岈山镇红石崖村,河南,驻马店,name_prefix,Zhu Ma Dian Shi Sui Ping Xian Cha Ya Shan Zhen Hong Shi Ya Cun,2,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1002397,2397,public,郑州市二七区侯寨乡樱桃沟社区,河南,郑州,name_prefix,Zheng Zhou Shi Er Qi Qu Hou Zhai Xiang Ying Tao Gou She Qu,2,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1002396,2396,public,漯河市临颍县城关镇南街村,河南,漯河,name_prefix,Ta He Shi Lin Ying Xian Cheng Guan Zhen Nan Jie Cun,2,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1002395,2395,public,鹤壁市淇县灵山街道凉水泉村,河南,鹤壁,name_prefix,He Bi Shi Qi Xian Ling Shan Jie Dao Liang Shui Quan Cun,2,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1002394,2394,public,安阳市林州市石板岩镇高家台村,河南,安阳,name_prefix,An Yang Shi Lin Zhou Shi Shi Ban Yan Zhen Gao Jia Tai Cun,2,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1002393,2393,public,许昌市襄城县紫云镇雷洞村,河南,许昌,name_prefix,Xu Chang Shi Xiang Cheng Xian Zi Yun Zhen Lei Dong Cun,2,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1002392,2392,public,安阳市林州市黄华镇庙荒村,河南,安阳,name_prefix,An Yang Shi Lin Zhou Shi Huang Hua Zhen Miao Huang Cun,2,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1002391,2391,public,南阳市南召县云阳镇铁佛寺村,河南,南阳,name_prefix,Nan Yang Shi Nan Zhao Xian Yun Yang Zhen Tie Fo Si Cun,2,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1002390,2390,public,洛阳市栾川县庙子镇庄子村,河南,洛阳,name_prefix,Luo Yang Shi Luan Chuan Xian Miao Zi Zhen Zhuang Zi Cun,2,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1002389,2389,public,焦作市孟州市西虢镇莫沟村,河南,焦作,name_prefix,Jiao Zuo Shi Meng Zhou Shi Xi Guo Zhen Mo Gou Cun,2,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1002388,2388,public,南阳市淅川县仓房镇磨沟村,河南,南阳,name_prefix,Nan Yang Shi Xi Chuan Xian Cang Fang Zhen Mo Gou Cun,2,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1002387,2387,public,焦作市修武县云台山镇岸上村,河南,焦作,name_prefix,Jiao Zuo Shi Xiu Wu Xian Yun Tai Shan Zhen An Shang Cun,2,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1002386,2386,public,三门峡市渑池县段村乡赵沟村,河南,三门峡,name_prefix,San Men Xia Shi Mian Chi Xian Duan Cun Xiang Zhao Gou Cun,2,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1002385,2385,public,洛阳市嵩县黄庄乡三合村,河南,洛阳,name_prefix,Luo Yang Shi Song Xian Huang Zhuang Xiang San He Cun,2,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1002384,2384,public,洛阳市栾川县陶湾镇协心村,河南,洛阳,name_prefix,Luo Yang Shi Luan Chuan Xian Tao Wan Zhen Xie Xin Cun,2,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1002383,2383,public,信阳市新县周河乡西河村,河南,信阳,name_prefix,Xin Yang Shi Xin Xian Zhou He Xiang Xi He Cun,2,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1002382,2382,public,宜昌市夷陵区太平溪镇许家冲村,湖北,宜昌,name_prefix,Yi Chang Shi Yi Ling Qu Tai Ping Xi Zhen Xu Jia Chong Cun,2,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1002381,2381,public,武汉市黄陂区姚家集街道杜堂村,湖北,武汉,name_prefix,Wu Han Shi Huang Pi Qu Yao Jia Ji Jie Dao Du Tang Cun,2,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1002380,2380,public,鄂州市梁子湖区涂家垴镇万秀村,湖北,鄂州,name_prefix,E Zhou Shi Liang Zi Hu Qu Tu Jia Nao Zhen Wan Xiu Cun,2,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1002379,2379,public,武汉市蔡甸区大集镇天星村,湖北,武汉,name_prefix,Wu Han Shi Cai Dian Qu Da Ji Zhen Tian Xing Cun,2,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1002378,2378,public,十堰市郧西县上津镇津城村,湖北,十堰,name_prefix,Shi Yan Shi Yun Xi Xian Shang Jin Zhen Jin Cheng Cun,2,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1002377,2377,public,武汉市黄陂区木兰乡双泉村,湖北,武汉,name_prefix,Wu Han Shi Huang Pi Qu Mu Lan Xiang Shuang Quan Cun,2,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1002376,2376,public,襄阳市谷城县五山镇堰河村,湖北,襄阳,name_prefix,Xiang Yang Shi Gu Cheng Xian Wu Shan Zhen Yan He Cun,2,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1002375,2375,public,宜昌市长阳县龙舟坪镇郑家榜村,湖北,宜昌,name_prefix,Yi Chang Shi Zhang Yang Xian Long Zhou Ping Zhen Zheng Jia Bang Cun,2,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1002374,2374,public,宜昌市秭归县屈原镇西陵峡村,湖北,宜昌,name_prefix,Yi Chang Shi Zi Gui Xian Qu Yuan Zhen Xi Ling Xia Cun,2,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1002373,2373,public,襄阳市老河口市仙人渡镇李家染坊村,湖北,襄阳,name_prefix,Xiang Yang Shi Lao He Kou Shi Xian Ren Du Zhen Li Jia Ran Fang Cun,2,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1002372,2372,public,宜昌市宜都市高坝洲镇青林寺村,湖北,宜昌,name_prefix,Yi Chang Shi Yi Du Shi Gao Ba Zhou Zhen Qing Lin Si Cun,2,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1002371,2371,public,武汉市江夏区五里界街道童周岭村,湖北,武汉,name_prefix,Wu Han Shi Jiang Xia Qu Wu Li Jie Jie Dao Tong Zhou Ling Cun,2,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1002370,2370,public,鄂州市华容区段店镇武圣村,湖北,鄂州,name_prefix,E Zhou Shi Hua Rong Qu Duan Dian Zhen Wu Sheng Cun,2,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1002369,2369,public,宜昌市夷陵区龙泉镇青龙村,湖北,宜昌,name_prefix,Yi Chang Shi Yi Ling Qu Long Quan Zhen Qing Long Cun,2,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1002368,2368,public,十堰市郧阳区柳陂镇龙韵村,湖北,十堰,name_prefix,Shi Yan Shi Yun Yang Qu Liu Bei Zhen Long Yun Cun,2,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1002367,2367,public,荆门市钟祥市客店镇马湾村,湖北,荆门,name_prefix,Jing Men Shi Zhong Xiang Shi Ke Dian Zhen Ma Wan Cun,2,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1002366,2366,public,十堰市郧阳区茶店镇樱桃沟村,湖北,十堰,name_prefix,Shi Yan Shi Yun Yang Qu Cha Dian Zhen Ying Tao Gou Cun,2,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1002365,2365,public,荆州市洪湖市老湾回族乡珂里村,湖北,荆州,name_prefix,Jing Zhou Shi Hong Hu Shi Lao Wan Hui Zu Xiang Ke Li Cun,2,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1002364,2364,public,荆州市石首市团山寺镇过脉岭村,湖北,荆州,name_prefix,Jing Zhou Shi Shi Shou Shi Tuan Shan Si Zhen Guo Mai Ling Cun,2,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1002363,2363,public,孝感市安陆市烟店镇碧山村,湖北,孝感,name_prefix,Xiao Gan Shi An Lu Shi Yan Dian Zhen Bi Shan Cun,2,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1002362,2362,public,襄阳市保康县店垭镇格栏坪村,湖北,襄阳,name_prefix,Xiang Yang Shi Bao Kang Xian Dian Ya Zhen Ge Lan Ping Cun,2,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1002361,2361,public,黄石市阳新县兴国镇南市村,湖北,黄石,name_prefix,Huang Shi Shi Yang Xin Xian Xing Guo Zhen Nan Shi Cun,2,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1002360,2360,public,宜昌市五峰县长乐坪镇白岩坪村,湖北,宜昌,name_prefix,Yi Chang Shi Wu Feng Xian Zhang Le Ping Zhen Bai Yan Ping Cun,2,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1002359,2359,public,黄石市大冶市保安镇沼山村,湖北,黄石,name_prefix,Huang Shi Shi Da Ye Shi Bao An Zhen Zhao Shan Cun,2,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1002358,2358,public,十堰市郧西县涧池乡下营村,湖北,十堰,name_prefix,Shi Yan Shi Yun Xi Xian Jian Chi Xiang Xia Ying Cun,2,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1002357,2357,public,恩施土家族苗族自治州恩施市盛家坝镇二官寨村,湖北,恩施土家族苗族自治州,name_prefix,En Shi Tu Jia Zu Miao Zu Zi Zhi Zhou En Shi Shi Sheng Jia Ba Zhen Er Guan Zhai Cun,2,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1002356,2356,public,宜昌市宜都市枝城镇全心贩村,湖北,宜昌,name_prefix,Yi Chang Shi Yi Du Shi Zhi Cheng Zhen Quan Xin Fan Cun,2,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1002355,2355,public,永州市宁远县湾井镇下灌村,湖南,永州,name_prefix,Yong Zhou Shi Ning Yuan Xian Wan Jing Zhen Xia Guan Cun,2,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1002354,2354,public,怀化市通道侗族自治县坪坦乡皇都村,湖南,怀化,name_prefix,Huai Hua Shi Tong Dao Dong Zu Zi Zhi Xian Ping Tan Xiang Huang Dou Cun,2,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1002353,2353,public,常德市桃源县枫树维回乡维回新村,湖南,常德,name_prefix,Chang De Shi Tao Yuan Xian Feng Shu Wei Hui Xiang Wei Hui Xin Cun,2,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1002352,2352,public,株洲市攸县酒埠江镇酒仙湖村,湖南,株洲,name_prefix,Zhu Zhou Shi You Xian Jiu Bu Jiang Zhen Jiu Xian Hu Cun,2,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1002351,2351,public,永州市双牌县茶林镇桐子坳村,湖南,永州,name_prefix,Yong Zhou Shi Shuang Pai Xian Cha Lin Zhen Tong Zi Ao Cun,2,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1002350,2350,public,益阳市桃江县大栗港镇刘家村,湖南,益阳,name_prefix,Yi Yang Shi Tao Jiang Xian Da Li Gang Zhen Liu Jia Cun,2,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1002349,2349,public,衡阳市南岳区南岳镇红星村,湖南,衡阳,name_prefix,Heng Yang Shi Nan Yue Qu Nan Yue Zhen Hong Xing Cun,2,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1002348,2348,public,株洲市炎陵县十都镇密花村,湖南,株洲,name_prefix,Zhu Zhou Shi Yan Ling Xian Shi Dou Zhen Mi Hua Cun,2,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1002347,2347,public,岳阳市屈原区河市镇三和村,湖南,岳阳,name_prefix,Yue Yang Shi Qu Yuan Qu He Shi Zhen San He Cun,2,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1002346,2346,public,常德市津市市毛里湖镇青苗社区,湖南,常德,name_prefix,Chang De Shi Jin Shi Shi Mao Li Hu Zhen Qing Miao She Qu,2,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1002345,2345,public,湘西土家族苗族自治州永顺县灵溪镇司城村,湖南,湘西土家族苗族自治州,name_prefix,Xiang Xi Tu Jia Zu Miao Zu Zi Zhi Zhou Yong Shun Xian Ling Xi Zhen Si Cheng Cun,2,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
